,Year,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling,Status_Developed,Status_Developing
87,2008,75.4,4.844187086458591,2.3978952727983707,2.2417729535972883,7.254697817330266,2.302585092994046,0.0,4.087655574071304,2.4849066497880004,4.553876891600541,2.0360119837525,4.543294782270004,0.09531017980432487,9.099895762521296,15.293104795633656,0.6931471805599453,0.6418538861723948,0.5833323145527387,16.3,0,1
88,2007,74.8,4.867534450455582,2.3978952727983707,2.214846178686039,7.009100873519826,4.454347296253507,0.0,4.07753744390572,2.5649493574615367,4.532599493153256,2.0135687975291283,4.5217885770490405,0.09531017980432487,8.881088475449316,15.201110928328278,0.7419373447293773,0.6418538861723948,0.5810976767513224,16.3,0,1
89,2006,75.2,4.852030263919617,2.4849066497880004,2.169053700369523,6.869198911406456,4.442651256490317,0.0,4.069026754237811,2.5649493574615367,4.532599493153256,2.038619547159581,4.5217885770490405,0.09531017980432487,8.679271439728321,15.19071616547364,0.7419373447293773,0.6418538861723948,0.5777363290486176,16.1,0,1
90,2005,74.9,4.852030263919617,2.4849066497880004,2.143589361503588,4.576426354754442,4.48863636973214,0.0,4.05871738457895,2.5649493574615367,4.564348191467836,2.060513531794317,4.59511985013459,0.09531017980432487,6.359372860582331,17.482795750262987,0.7419373447293773,0.6931471805599453,0.5766133643039938,16.3,0,1
91,2004,74.7,2.6390573296152584,2.4849066497880004,2.1552445050953364,6.579759943278847,4.406719247264253,0.0,4.048300623720694,2.5649493574615367,4.5217885770490405,2.0592388343623163,4.59511985013459,0.09531017980432487,8.355279807479912,17.472091407754323,0.7419373447293773,0.6931471805599453,0.5738004229273792,16.3,0,1
92,2003,74.1,4.927253685157205,2.4849066497880004,2.154085084675602,4.070473118347059,4.30406509320417,0.0,4.037774210733707,2.6390573296152584,4.564348191467836,2.2213750375685026,4.574710978503383,0.09531017980432487,5.812450315081009,15.160821453194776,0.7884573603642702,0.6931471805599453,0.5709795465857378,16.4,0,1
93,2002,74.1,4.9344739331306915,2.5649493574615367,2.175887439948088,6.1552548613660285,4.204692619390966,0.0,4.027135812528651,2.6390573296152584,4.553876891600541,2.231089091288976,4.543294782270004,0.09531017980432487,7.855619546430775,15.147596326710355,0.7884573603642702,0.6931471805599453,0.5743636445699783,16.3,0,1
94,2001,74.0,4.9344739331306915,2.5649493574615367,2.1701959049483,4.820385327157105,4.405992900805995,0.0,4.018183201256536,2.6390573296152584,4.454347296253507,2.3398808777377424,4.430816798843313,0.09531017980432487,6.577436613844461,15.136508777691498,0.7884573603642702,0.7419373447293773,0.5715443588006965,15.6,0,1
95,2000,74.1,4.927253685157205,2.5649493574615367,2.1610215286722587,7.207878598664527,4.405992900805995,1.9459101490553132,4.007333185232471,2.70805020110221,4.48863636973214,2.3233676321765744,4.430816798843313,0.09531017980432487,8.945107606370296,15.139251892214338,0.7884573603642702,0.7419373447293773,0.5675839575845996,15.0,0,1
96,2015,74.8,4.77912349311153,0.6931471805599453,1.7232773221513311,0.0,4.553876891600541,3.5263605246161616,4.023564380161053,0.6931471805599453,4.574710978503383,1.9370408655603775,4.553876891600541,0.09531017980432487,5.915271106491181,12.583467443043245,1.1314021114911006,1.1631508098056809,0.5544596607860519,12.7,0,1
97,2014,74.6,2.5649493574615367,0.6931471805599453,1.5912739418064292,5.692413809919565,4.543294782270004,2.6390573296152584,4.009149716158869,0.6931471805599453,4.564348191467836,1.7011051009599243,4.543294782270004,0.09531017980432487,8.292977153944294,10.29630636560997,1.1314021114911006,1.1314021114911006,0.5533102353721461,12.7,0,1
98,2013,74.4,4.820281565605037,0.6931471805599453,1.5665304114228238,5.636320863049348,4.564348191467836,2.3978952727983707,3.9945242269398897,0.6931471805599453,4.574710978503383,1.713797927758343,4.564348191467836,0.09531017980432487,8.254422559772788,12.57542686662598,1.1314021114911006,1.1314021114911006,0.5515836162381584,12.7,0,1
99,2012,74.4,4.804021044733257,0.6931471805599453,1.5871923034867808,5.617326211198904,4.564348191467836,0.0,3.9815490680767565,0.6931471805599453,4.574710978503383,1.7011051009599243,4.564348191467836,0.09531017980432487,8.212255927396892,14.873968337627431,1.0986122886681098,1.1314021114911006,0.5492768101402434,12.7,0,1
100,2011,73.9,4.859812404361672,0.6931471805599453,1.6272778305624314,5.568330696795552,4.564348191467836,0.0,3.9684033388642534,0.6931471805599453,4.574710978503383,1.5496879080283263,4.564348191467836,0.09531017980432487,8.168480221812706,14.87176564650904,1.0986122886681098,1.1314021114911006,0.5475432067011534,12.7,0,1
101,2010,73.5,4.890349128221754,0.6931471805599453,1.6544112780768316,5.417526945984604,4.553876891600541,1.0986122886681098,3.955082494888593,0.6931471805599453,4.574710978503383,1.715598108262491,4.553876891600541,0.09531017980432487,8.076944587489136,14.872367082952037,1.0986122886681098,1.1314021114911006,0.5423242908253617,12.3,0,1
102,2009,73.3,4.927253685157205,0.6931471805599453,1.601405740736836,5.309185820846361,4.543294782270004,0.0,1.9021075263969205,0.6931471805599453,4.553876891600541,1.713797927758343,4.543294782270004,0.09531017980432487,8.004643592792524,14.876277320808745,1.0986122886681098,1.1314021114911006,0.545227050483323,11.9,0,1
103,2008,73.2,2.70805020110221,0.6931471805599453,1.601405740736836,1.3581258012933668,4.499809670330265,0.0,1.8082887711792655,0.6931471805599453,4.5217885770490405,1.5686159179138452,4.499809670330265,0.09531017980432487,3.744076904855239,10.303035186880255,1.0986122886681098,1.1314021114911006,0.5429055172294023,12.3,0,1
104,2007,73.5,4.890349128221754,0.6931471805599453,1.6074359097634274,3.8192978740252537,4.454347296253507,0.6931471805599453,3.9259259105971376,0.6931471805599453,2.302585092994046,1.6695918352538475,4.48863636973214,0.09531017980432487,8.051942186538431,12.589145576349859,1.0986122886681098,1.1314021114911006,0.5347374438123036,11.7,0,1
105,2006,72.9,4.955827057601261,0.6931471805599453,1.6114359150967734,5.503440630190707,4.3694478524670215,4.927253685157205,3.9160150266976834,0.6931471805599453,4.477336814478207,1.7191887763932197,4.477336814478207,0.09531017980432487,7.677538910967633,10.295056555452181,1.0986122886681098,1.1314021114911006,0.5259112611840315,11.2,0,1
106,2005,73.0,4.927253685157205,0.6931471805599453,1.6582280766035324,3.0548606367689115,4.5217885770490405,7.732807530422021,3.9080149840306073,0.6931471805599453,4.532599493153256,1.8325814637483102,2.302585092994046,0.09531017980432487,7.405348781288232,14.907856587910857,1.0986122886681098,1.1314021114911006,0.5181983780954038,10.9,0,1
107,2004,73.0,4.890349128221754,0.6931471805599453,1.57069708411767,4.592499019159473,4.5217885770490405,7.486613313139955,3.899950424193877,0.6931471805599453,4.543294782270004,1.8718021769015913,4.5217885770490405,0.09531017980432487,7.084194502057882,8.19229373114764,1.0986122886681098,1.1314021114911006,0.511625303936555,10.9,0,1
108,2003,72.7,4.90527477843843,0.6931471805599453,1.3937663759585914,2.12124223487826,4.543294782270004,1.6094379124341003,3.893859034800475,0.6931471805599453,4.574710978503383,1.8809906029559975,4.553876891600541,0.09531017980432487,4.5450608463285,10.366812680153265,1.0986122886681098,1.1314021114911006,0.5050087384444258,10.8,0,1
109,2002,72.6,4.90527477843843,0.6931471805599453,1.3506671834767394,4.063509064533305,4.5217885770490405,3.713572066704308,3.8877303128591016,0.6931471805599453,4.574710978503383,1.8562979903656263,4.553876891600541,0.09531017980432487,6.664742764396565,12.718590836096496,1.1314021114911006,1.1314021114911006,0.49774038421733524,10.8,0,1
110,2001,72.6,4.955827057601261,0.6931471805599453,1.3506671834767394,3.9925652213112977,4.248495242049359,4.248495242049359,3.879499813722586,0.6931471805599453,4.584967478670572,1.937301774518713,4.553876891600541,0.09531017980432487,6.544537720168012,10.481672714626391,1.1314021114911006,1.1314021114911006,0.49713229663398817,11.1,0,1
111,2000,72.0,4.962844630259907,0.6931471805599453,1.3609765531356006,3.519166134294296,4.02535169073515,2.772588722239781,3.8732821771117156,0.6931471805599453,4.574710978503383,1.9810014688665833,4.543294782270004,0.09531017980432487,6.435738020064267,12.82014685640201,1.1314021114911006,1.1631508098056809,0.49408629976169266,11.2,0,1
112,2015,82.8,4.0943445622221,0.6931471805599453,1.7232773221513311,0.0,4.543294782270004,4.31748811353631,4.213607983048918,0.6931471805599453,4.543294782270004,1.9370408655603775,4.543294782270004,0.09531017980432487,10.942975748447434,16.984748097109613,0.4700036292457356,0.4700036292457356,0.6611403844248589,20.4,1,0
113,2014,82.7,1.9459101490553132,0.6931471805599453,2.3711778844596574,9.284553478960188,4.5217885770490405,5.831882477283517,4.206184043977636,0.6931471805599453,4.532599493153256,2.343727036325221,4.532599493153256,0.09531017980432487,11.038362517008984,14.668518513256863,0.4700036292457356,0.4700036292457356,0.6606239888543853,20.4,1,0
114,2013,82.5,4.127134385045092,0.6931471805599453,2.386006701133118,9.370403863201267,4.5217885770490405,5.0689042022202315,4.197201947661808,0.6931471805599453,4.5217885770490405,2.337952236831337,4.5217885770490405,0.09531017980432487,11.124219218364104,16.956094148852184,0.4700036292457356,0.4700036292457356,0.6590732002261939,20.3,1,0
115,2012,82.3,4.127134385045092,0.6931471805599453,2.400618833265411,9.368710586745841,4.5217885770490405,5.298317366548036,4.189654742026425,0.6931471805599453,4.532599493153256,2.337952236831337,4.532599493153256,0.09531017980432487,11.12252582223859,16.939119422094194,0.4700036292457356,0.4700036292457356,0.6575200029167941,20.1,1,0
116,2011,82.0,4.1588830833596715,0.6931471805599453,2.424802725718295,9.30449217839777,4.532599493153256,5.25227342804663,4.180522258463153,0.6931471805599453,4.532599493153256,2.322387720290225,4.532599493153256,0.09531017980432487,11.038851627654447,12.316831066249593,0.4700036292457356,0.4700036292457356,0.6559643894322293,19.8,1,0
117,2010,81.9,4.174387269895637,0.6931471805599453,2.444084655267745,9.091194889072415,4.532599493153256,4.2626798770413155,4.1728476237100445,0.6931471805599453,4.532599493153256,2.322387720290225,4.532599493153256,0.09531017980432487,10.85660860438734,12.315715976826143,0.5306282510621704,0.4700036292457356,0.6559643894322293,19.5,1,0
118,2009,81.7,4.204692619390966,0.6931471805599453,2.4527277514237653,8.878117625528336,4.553876891600541,4.653960350157523,4.165113633110308,0.6931471805599453,4.532599493153256,2.3513752571634776,4.532599493153256,0.09531017980432487,10.662984089774609,12.287274680923556,0.5306282510621704,0.4700036292457356,0.6549259677397475,19.1,1,0
119,2008,81.3,4.204692619390966,0.6931471805599453,2.464703942470481,9.053486817655761,4.553876891600541,4.189654742026425,4.157319361383489,0.6931471805599453,4.532599493153256,2.280339484046726,4.532599493153256,0.09531017980432487,10.813069539017334,12.266664325627566,0.5306282510621704,0.4700036292457356,0.6528458837864196,19.1,1,0
120,2007,81.3,4.204692619390966,0.6931471805599453,2.4475508632442313,6.772621012956407,4.553876891600541,2.4849066497880004,4.151039905898646,1.0986122886681098,4.532599493153256,2.254444717666111,4.532599493153256,0.09531017980432487,8.515788783697221,10.249804032346637,0.5306282510621704,0.4700036292457356,0.6512829764612464,19.0,1,0
121,2006,81.2,4.204692619390966,0.6931471805599453,2.425687290128029,8.730377233782361,4.564348191467836,0.0,4.143134726391533,1.0986122886681098,4.532599493153256,2.2502386126218363,4.532599493153256,0.09531017980432487,10.494582179261252,10.202851129761747,0.5306282510621704,0.4700036292457356,0.6497176226326093,20.3,1,0
122,2005,81.0,4.219507705176107,0.6931471805599453,2.424802725718295,6.3632576697743275,4.564348191467836,2.3978952727983707,4.135166556742356,1.0986122886681098,4.532599493153256,2.2460147415056513,4.532599493153256,0.09531017980432487,8.136727428363427,10.083681848313908,0.5306282510621704,0.4700036292457356,0.6471032420585384,20.3,1,0
123,2004,86.0,4.248495242049359,0.6931471805599453,2.3832429960115,6.379390694592229,4.564348191467836,4.2626798770413155,2.066862759472976,0.6931471805599453,4.532599493153256,2.258633205464863,4.532599493153256,0.09531017980432487,8.152883396031644,9.965287953441575,0.5306282510621704,0.4700036292457356,0.6460555730260948,20.7,1,0
124,2003,83.0,4.276666119016055,0.6931471805599453,2.395164274287139,8.25076391726074,4.564348191467836,4.5217885770490405,1.9878743481543455,0.6931471805599453,4.532599493153256,2.2321626286975,4.543294782270004,0.09531017980432487,10.063324275707428,12.200833947481971,0.5306282510621704,0.5306282510621704,0.6444820085786643,20.6,1,0
125,2002,79.9,4.30406509320417,0.6931471805599453,2.3832429960115,3.858351768079221,4.564348191467836,3.4965075614664802,4.104294893075269,1.0986122886681098,4.532599493153256,2.2396452932201716,4.532599493153256,0.09531017980432487,5.644802272956251,12.188494043255881,0.5306282510621704,0.5306282510621704,0.6429059641231986,20.1,1,0
126,2001,79.9,4.330733340286331,0.6931471805599453,2.354228326145884,8.027901096072396,4.553876891600541,4.955827057601261,4.0943445622221,1.0986122886681098,4.5217885770490405,2.217027204632399,4.532599493153256,0.09531017980432487,9.879135518042451,9.873749734272172,0.5306282510621704,0.5306282510621704,0.6413274318301488,20.5,1,0
127,2000,79.5,4.3694478524670215,0.6931471805599453,2.413231613081109,5.852740725698742,4.405992900805995,4.6913478822291435,4.0809215418899605,1.0986122886681098,2.302585092994046,2.2823823856765264,2.302585092994046,0.09531017980432487,7.682906780455265,9.860266850081565,0.5306282510621704,0.5306282510621704,0.6402736909528771,20.4,1,0
128,2015,81.5,4.189654742026425,0.0,1.7232773221513311,0.0,4.543294782270004,5.736572297479192,4.070734696582967,0.0,4.543294782270004,1.9370408655603775,4.543294782270004,0.09531017980432487,10.6843467333419,15.971122318903772,1.0647107369924282,1.1314021114911006,0.6376344706296866,15.9,1,0
129,2014,81.4,4.204692619390966,0.0,2.589266665112243,9.030159744516626,4.59511985013459,4.770684624465665,4.062165663857866,0.0,4.59511985013459,2.502255288122613,4.59511985013459,0.09531017980432487,10.84590674314345,15.960456092064256,1.0296194171811581,1.0986122886681098,0.6376344706296866,15.9,1,0
130,2013,81.1,4.23410650459726,0.0,2.551006451492524,4.517267631217479,4.564348191467836,0.0,4.053522567701846,0.0,4.564348191467836,2.4965057856313524,4.564348191467836,0.09531017980432487,6.320256148737966,15.953147420154924,1.0296194171811581,1.0986122886681098,0.6349882663864131,15.7,1,0
131,2012,88.0,2.0794415416798357,0.0,2.5847519847577165,8.972003529298954,4.532599493153256,3.6109179126442243,4.044804116661965,0.0,4.532599493153256,2.498973906999436,4.532599493153256,0.09531017980432487,10.785902375095489,15.947306380985891,1.0296194171811581,1.0986122886681098,0.6333971761541713,15.7,1,0
132,2011,88.0,4.30406509320417,0.0,2.5680215564985067,9.020789557796853,4.499809670330265,4.23410650459726,4.037774210733707,0.0,4.499809670330265,1.0784095813505903,4.499809670330265,0.09531017980432487,10.842082513227824,15.942747006804789,0.9932517730102833,1.0986122886681098,0.6312717768418579,15.7,1,0
133,2010,84.0,4.330733340286331,0.0,2.5726122302071057,8.912504089454613,4.465908118654584,3.970291913552122,4.028916756899646,0.0,4.465908118654584,2.498973906999436,4.465908118654584,0.09531017980432487,10.750613162374773,13.636796486363941,0.9932517730102833,1.0647107369924282,0.6270073780554003,15.4,1,0
134,2009,82.0,4.356708826689592,0.0,2.509599262378372,8.993993376412169,4.430816798843313,3.912023005428146,4.019980146933238,0.0,4.430816798843313,2.5006159434931803,4.430816798843313,0.09531017980432487,10.771746763808034,15.93697225608161,0.9932517730102833,1.0647107369924282,0.6259384308664953,15.3,1,0
135,2008,84.0,4.343805421853684,0.0,2.5649493574615367,9.027706565037224,4.430816798843313,6.1070228877422545,4.01096295328305,0.0,4.430816798843313,0.9555114450274363,4.430816798843313,0.09531017980432487,10.847147830814054,15.934352724496927,0.9932517730102833,1.0647107369924282,0.6227247162633995,15.1,1,0
136,2007,81.0,2.1972245773362196,0.0,2.6026896854443837,8.916622037898605,4.454347296253507,3.044522437723423,4.001863709427935,0.0,4.454347296253507,0.8754687373538999,4.454347296253507,0.09531017980432487,10.749090817192405,15.931222310497084,0.9932517730102833,1.0647107369924282,0.6205764877251099,15.2,1,0
137,2006,79.8,4.406719247264253,0.0,2.5952547069568657,4.2616792861946795,4.430816798843313,3.1780538303479458,3.9926809084456005,0.0,4.430816798843313,0.8544153281560676,4.430816798843313,0.09531017980432487,6.098059922512579,15.927980845535615,0.9932517730102833,1.0647107369924282,0.6173454671436633,15.0,1,0
